日期,信号数,涨停数,盈利笔数,亏损笔数,日收益率%,T日平均涨幅%,T日平均量比,日PnL(元),权益(元),累计PnL(元),累计收益率%,回撤%,是否盈利日,代码,名称,持仓明细
2020-08-10,2,0,0,2,-3.3331,5.0114,1.2147,-69660.7442,2020291.3939,1020291.3939,102.0291,-3.3331,False,"000509,002052","华塑控股,同洲电子",000509 华塑控股 -1.60% | 002052 同洲电子 -5.06%
2020-08-11,2,0,2,0,0.1667,4.9784,2.1033,3368.6010,2023659.9948,1023659.9948,102.3660,-3.1719,True,"000410,002021","沈阳机床,中捷资源",000410 沈阳机床 +0.32% | 002021 中捷资源 +0.02%
2020-08-17,2,1,1,1,4.6349,4.9531,1.9475,93794.5900,2117454.5849,1117454.5849,111.7455,0.0000,True,"000409,002054","云鼎科技,德美化工",000409 云鼎科技 -0.53% | 002054 德美化工 +9.80%涨停
2020-08-21,2,0,0,2,-4.0920,4.9308,1.6928,-86646.0112,2030808.5736,1030808.5736,103.0809,-4.0920,False,"000737,002077","北方铜业,大港股份",000737 北方铜业 -2.90% | 002077 大港股份 -5.28%
2020-08-24,2,0,1,1,1.3515,5.3744,1.8001,27445.7093,2058254.2829,1058254.2829,105.8254,-2.7958,True,"000596,000797","古井贡酒,中国武夷",000596 古井贡酒 +3.75% | 000797 中国武夷 -1.05%
2020-08-28,2,0,1,1,-0.4613,4.5919,1.2615,-9495.3338,2048758.9491,1048758.9491,104.8759,-3.2443,False,"002019,002080","亿帆医药,中材科技",002019 亿帆医药 +1.78% | 002080 中材科技 -2.70%
2020-09-02,2,0,2,0,1.6592,5.1355,1.9820,33993.1229,2082752.0720,1082752.0720,108.2752,-1.6389,True,"000663,000727","永安林业,冠捷科技",000663 永安林业 +1.15% | 000727 冠捷科技 +2.17%
2020-09-03,2,0,1,1,1.4388,5.1510,1.7430,29966.1178,2112718.1897,1112718.1897,111.2718,-0.2237,True,"000890,000980","法尔胜,众泰汽车",000890 法尔胜 -1.79% | 000980 众泰汽车 +4.66%
2020-09-04,2,0,1,1,1.7916,5.0685,1.5730,37852.3215,2150570.5113,1150570.5113,115.0571,0.0000,True,"000980,000981","众泰汽车,山子高科",000980 众泰汽车 +4.43% | 000981 山子高科 -0.85%
2020-09-17,2,0,0,2,-1.8186,4.8584,2.7601,-39109.9340,2111460.5772,1111460.5772,111.1461,-1.8186,False,"000572,000981","海马汽车,山子高科",000572 海马汽车 -1.31% | 000981 山子高科 -2.33%
2020-09-25,2,0,1,1,-1.2545,5.0305,1.6469,-26487.8488,2084972.7285,1084972.7285,108.4973,-3.0503,False,"000536,000572","华映科技,海马汽车",000536 华映科技 -4.61% | 000572 海马汽车 +2.10%
2020-09-30,2,0,2,0,3.3224,4.9396,1.7756,69272.0430,2154244.7715,1154244.7715,115.4245,0.0000,True,"000727,002052","冠捷科技,同洲电子",000727 冠捷科技 +1.72% | 002052 同洲电子 +4.93%
2020-10-09,2,0,1,1,1.6684,5.1543,1.6101,35942.4219,2190187.1933,1190187.1933,119.0187,0.0000,True,"000400,002052","许继电气,同洲电子",000400 许继电气 +4.26% | 002052 同洲电子 -0.92%
2020-10-12,2,0,0,2,-1.1884,5.1869,1.8591,-26028.9763,2164158.2171,1164158.2171,116.4158,-1.1884,False,"000045,000785","深纺织Ａ,居然智家",000045 深纺织Ａ -1.31% | 000785 居然智家 -1.06%
2020-10-13,2,0,1,1,-1.0278,5.0746,1.3428,-22243.6602,2141914.5569,1141914.5569,114.1915,-2.2040,False,"000509,002021","华塑控股,中捷资源",000509 华塑控股 +2.63% | 002021 中捷资源 -4.68%
2020-10-26,2,0,1,1,-0.8613,4.9695,2.4405,-18448.2347,2123466.3222,1123466.3222,112.3466,-3.0464,False,"000408,002086","藏格矿业,东方海洋",000408 藏格矿业 +2.22% | 002086 东方海洋 -3.95%
2020-11-03,2,0,1,1,1.0321,5.0283,1.3448,21917.0708,2145383.3930,1145383.3930,114.5383,-2.0457,True,"000727,002096","冠捷科技,易普力",000727 冠捷科技 -1.53% | 002096 易普力 +3.60%
2020-11-12,2,0,1,1,1.6985,5.1964,1.2683,36439.1590,2181822.5519,1181822.5519,118.1823,-0.3819,True,"000571,002086","新大洲A,东方海洋",000571 新大洲A -1.28% | 002086 东方海洋 +4.68%
2020-11-13,2,0,2,0,4.2668,5.1297,1.1191,93094.3111,2274916.8631,1274916.8631,127.4917,0.0000,True,"000408,000626","藏格矿业,远大控股",000408 藏格矿业 +0.99% | 000626 远大控股 +7.54%
2020-11-25,2,0,1,1,1.4745,5.0960,1.9571,33544.0719,2308460.9350,1308460.9350,130.8461,0.0000,True,"000422,000572","湖北宜化,海马汽车",000422 湖北宜化 +4.87% | 000572 海马汽车 -1.92%
2020-11-26,2,0,0,2,-2.2412,5.0862,1.9593,-51737.0367,2256723.8983,1256723.8983,125.6724,-2.2412,False,"000410,000422","沈阳机床,湖北宜化",000410 沈阳机床 -1.89% | 000422 湖北宜化 -2.60%
2020-12-01,2,0,2,0,3.2279,4.7557,1.1336,72843.7481,2329567.6465,1329567.6465,132.9568,0.0000,True,"000981,002106","山子高科,莱宝高科",000981 山子高科 +3.10% | 002106 莱宝高科 +3.35%
2020-12-02,2,0,1,1,0.5147,4.9650,1.7961,11989.3101,2341556.9565,1341556.9565,134.1557,0.0000,True,"000062,000536","深圳华强,华映科技",000062 深圳华强 -1.69% | 000536 华映科技 +2.72%
2020-12-03,2,0,1,1,1.0789,4.9173,2.1793,25263.1532,2366820.1097,1366820.1097,136.6820,0.0000,True,"000509,000737","华塑控股,北方铜业",000509 华塑控股 +2.69% | 000737 北方铜业 -0.53%
2020-12-04,2,0,0,2,-1.3982,5.0034,1.5354,-33092.4025,2333727.7073,1333727.7073,133.3728,-1.3982,False,"000657,000837","中钨高新,秦川机床",000657 中钨高新 -2.22% | 000837 秦川机床 -0.58%
2020-12-07,2,0,1,1,1.5583,4.9772,1.2452,36365.7668,2370093.4740,1370093.4740,137.0093,0.0000,True,"000509,002086","华塑控股,东方海洋",000509 华塑控股 +4.84% | 002086 东方海洋 -1.72%
2020-12-11,2,0,2,0,2.9541,5.1453,1.0729,70015.6201,2440109.0941,1440109.0941,144.0109,0.0000,True,"000509,000572","华塑控股,海马汽车",000509 华塑控股 +4.57% | 000572 海马汽车 +1.34%
2020-12-14,2,0,0,2,-3.0017,5.0345,1.6402,-73243.6983,2366865.3958,1366865.3958,136.6865,-3.0017,False,"000017,000509","深中华A,华塑控股",000017 深中华A -1.06% | 000509 华塑控股 -4.94%
2020-12-18,2,0,2,0,2.5661,4.9762,1.2752,60735.4912,2427600.8870,1427600.8870,142.7601,-0.5126,True,"000868,000927","安凯客车,中国铁物",000868 安凯客车 +1.12% | 000927 中国铁物 +4.01%
2020-12-21,2,0,0,2,-4.5886,4.9063,2.0151,-111393.8018,2316207.0852,1316207.0852,131.6207,-5.0777,False,"000408,002086","藏格矿业,东方海洋",000408 藏格矿业 -5.29% | 002086 东方海洋 -3.89%
2020-12-22,2,0,2,0,4.7328,5.0218,1.0751,109620.4606,2425827.5459,1425827.5459,142.5828,-0.5853,True,"000504,000536","南华生物,华映科技",000504 南华生物 +4.69% | 000536 华映科技 +4.78%
2020-12-23,2,0,2,0,4.7746,5.0328,1.2213,115822.8861,2541650.4320,1541650.4320,154.1650,0.0000,True,"000504,000536","南华生物,华映科技",000504 南华生物 +4.71% | 000536 华映科技 +4.84%
2020-12-25,2,0,1,1,-0.5579,4.9442,1.3494,-14179.0549,2527471.3770,1527471.3770,152.7471,-0.5579,False,"000663,000737","永安林业,北方铜业",000663 永安林业 +1.98% | 000737 北方铜业 -3.10%
2021-01-04,2,0,2,0,2.3792,5.0442,1.9089,60133.2446,2587604.6216,1587604.6216,158.7605,0.0000,True,"000727,000803","冠捷科技,山高环能",000727 冠捷科技 +0.51% | 000803 山高环能 +4.25%
2021-01-12,2,0,1,1,2.3024,4.9836,1.5617,59575.8063,2647180.4279,1647180.4279,164.7180,0.0000,True,"000504,000890","南华生物,法尔胜",000504 南华生物 -0.15% | 000890 法尔胜 +4.75%
2021-01-15,2,0,2,0,3.7031,5.2557,1.4085,98028.6418,2745209.0697,1745209.0697,174.5209,0.0000,True,"000707,000980","双环科技,众泰汽车",000707 双环科技 +2.67% | 000980 众泰汽车 +4.74%
2021-01-21,2,0,1,1,0.9552,4.9691,1.2122,26221.3787,2771430.4484,1771430.4484,177.1430,0.0000,True,"000953,002077","中哲精化,大港股份",000953 中哲精化 +3.55% | 002077 大港股份 -1.64%
2021-01-22,2,0,1,1,-0.0614,4.7913,1.5019,-1700.7278,2769729.7207,1769729.7207,176.9730,-0.0614,False,"000890,002007","法尔胜,华兰生物",000890 法尔胜 +4.20% | 002007 华兰生物 -4.33%
2021-01-26,2,0,0,2,-2.1354,4.9761,1.8734,-59145.0065,2710584.7142,1710584.7142,171.0585,-2.1955,False,"000536,000679","华映科技,大连友谊",000536 华映科技 -3.03% | 000679 大连友谊 -1.24%
2021-01-27,2,0,0,2,-1.6721,5.1858,1.8975,-45324.5557,2665260.1585,1665260.1585,166.5260,-3.8309,False,"000017,000573","深中华A,粤宏远Ａ",000017 深中华A -2.33% | 000573 粤宏远Ａ -1.01%
2021-02-01,2,0,1,1,1.6084,5.0722,1.6862,42866.9649,2708127.1234,1708127.1234,170.8127,-2.2841,True,"000409,000707","云鼎科技,双环科技",000409 云鼎科技 -0.81% | 000707 双环科技 +4.03%
2021-02-02,2,0,1,1,1.8116,5.1968,1.1561,49060.8068,2757187.9301,1757187.9301,175.7188,-0.5139,True,"000663,002052","永安林业,同洲电子",000663 永安林业 -1.20% | 002052 同洲电子 +4.83%
2021-02-03,2,0,1,1,-0.1962,5.0677,1.9446,-5410.5916,2751777.3385,1751777.3385,175.1777,-0.7091,False,"000572,000980","海马汽车,众泰汽车",000572 海马汽车 +4.81% | 000980 众泰汽车 -5.20%
2021-02-04,2,0,1,1,-1.4296,5.0547,1.4867,-39339.3969,2712437.9416,1712437.9416,171.2438,-2.1286,False,"000571,000572","新大洲A,海马汽车",000571 新大洲A +0.57% | 000572 海马汽车 -3.42%
2021-02-09,2,0,2,0,2.7900,5.4437,1.7993,75676.0545,2788113.9960,1788113.9960,178.8114,0.0000,True,"000333,000429","美的集团,粤高速Ａ",000333 美的集团 +4.81% | 000429 粤高速Ａ +0.77%
2021-02-10,2,0,2,0,4.3220,5.0898,1.1902,120503.0658,2908617.0618,1908617.0618,190.8617,0.0000,True,"000509,002021","华塑控股,中捷资源",000509 华塑控股 +4.12% | 002021 中捷资源 +4.52%
2021-02-18,2,0,2,0,3.0923,5.1021,1.8870,89944.1390,2998561.2008,1998561.2008,199.8561,0.0000,True,"000422,000782","湖北宜化,恒申新材",000422 湖北宜化 +4.86% | 000782 恒申新材 +1.32%
2021-02-19,2,0,2,0,2.7553,5.1600,1.9791,82620.2707,3081181.4715,2081181.4715,208.1181,0.0000,True,"000422,000727","湖北宜化,冠捷科技",000422 湖北宜化 +4.30% | 000727 冠捷科技 +1.21%
2021-02-22,2,0,1,1,0.7600,4.8674,1.7210,23417.4487,3104598.9202,2104598.9202,210.4599,0.0000,True,"000410,002052","沈阳机床,同洲电子",000410 沈阳机床 +4.81% | 002052 同洲电子 -3.29%
2021-02-23,2,0,2,0,2.7854,5.0452,1.9485,86475.3447,3191074.2649,2191074.2649,219.1074,0.0000,True,"000410,000422","沈阳机床,湖北宜化",000410 沈阳机床 +0.84% | 000422 湖北宜化 +4.73%
2021-02-24,2,0,1,1,0.6946,5.1137,1.6943,22164.6034,3213238.8683,2213238.8683,221.3239,0.0000,True,"000564,000953","供销大集,中哲精化",000564 供销大集 +4.62% | 000953 中哲精化 -3.23%
2021-02-25,2,0,0,2,-3.3208,5.0906,1.5808,-106706.3074,3106532.5609,2106532.5609,210.6533,-3.3208,False,"000564,002052","供销大集,同洲电子",000564 供销大集 -1.34% | 002052 同洲电子 -5.30%
2021-03-01,2,0,1,1,1.4625,5.2627,1.2806,45432.9993,3151965.5602,2151965.5602,215.1966,-1.9069,True,"000962,000980","东方钽业,众泰汽车",000962 东方钽业 -1.69% | 000980 众泰汽车 +4.61%
2021-03-03,2,0,0,2,-1.0440,5.0547,1.1106,-32908.0214,3119057.5388,2119057.5388,211.9058,-2.9310,False,"000707,002052","双环科技,同洲电子",000707 双环科技 -1.09% | 002052 同洲电子 -0.99%
2021-03-04,2,0,2,0,1.6100,5.2353,2.1133,50215.3371,3169272.8759,2169272.8759,216.9273,-1.3683,True,"000571,002086","新大洲A,东方海洋",000571 新大洲A +2.41% | 002086 东方海洋 +0.80%
2021-03-05,2,0,1,1,0.4692,4.9090,1.3654,14871.2035,3184144.0794,2184144.0794,218.4144,-0.9055,True,"000509,002084","华塑控股,海鸥住工",000509 华塑控股 -0.30% | 002084 海鸥住工 +1.24%
2021-03-12,2,0,2,0,4.5677,5.1170,1.5004,145441.7677,3329585.8471,2329585.8471,232.9586,0.0000,True,"000404,000410","长虹华意,沈阳机床",000404 长虹华意 +4.70% | 000410 沈阳机床 +4.44%
2021-03-17,2,0,1,1,1.5836,5.1118,1.5041,52728.7288,3382314.5759,2382314.5759,238.2315,0.0000,True,"000410,000890","沈阳机床,法尔胜",000410 沈阳机床 -1.59% | 000890 法尔胜 +4.75%
2021-03-18,2,0,2,0,2.0426,4.9885,1.0989,69086.2868,3451400.8628,2451400.8628,245.1401,0.0000,True,"000422,000564","湖北宜化,供销大集",000422 湖北宜化 +1.19% | 000564 供销大集 +2.90%
2021-03-22,2,0,1,1,1.5018,5.1961,1.2411,51832.7375,3503233.6003,2503233.6003,250.3234,0.0000,True,"000001,002072","平安银行,凯瑞德",000001 平安银行 -1.78% | 002072 凯瑞德 +4.79%
2021-03-23,2,0,2,0,4.5669,5.1159,1.6115,159990.0534,3663223.6536,2663223.6536,266.3224,0.0000,True,"000571,000663","新大洲A,永安林业",000571 新大洲A +4.59% | 000663 永安林业 +4.54%
2021-03-26,2,0,0,2,-2.4146,5.0382,1.0869,-88450.3841,3574773.2696,2574773.2696,257.4773,-2.4146,False,"000564,000725","供销大集,京东方Ａ",000564 供销大集 -3.42% | 000725 京东方Ａ -1.40%
2021-03-29,2,0,0,2,-4.9427,5.0955,1.4504,-176689.0885,3398084.1811,2398084.1811,239.8084,-7.2379,False,"000981,002058","山子高科,威尔泰",000981 山子高科 -4.28% | 002058 威尔泰 -5.60%
2021-04-06,2,0,2,0,2.7511,4.7299,1.8309,93485.2223,3491569.4034,2491569.4034,249.1569,-4.6859,True,"000545,002052","金浦钛业,同洲电子",000545 金浦钛业 +0.67% | 002052 同洲电子 +4.83%
2021-04-07,2,0,1,1,-0.9865,5.0933,1.1194,-34445.7357,3457123.6677,2457123.6677,245.7124,-5.6262,False,"000707,002052","双环科技,同洲电子",000707 双环科技 -2.89% | 002052 同洲电子 +0.92%
2021-04-14,2,0,0,2,-2.3251,5.1917,1.0593,-80383.1625,3376740.5052,2376740.5052,237.6741,-7.8205,False,"000069,000572","华侨城Ａ,海马汽车",000069 华侨城Ａ -4.06% | 000572 海马汽车 -0.59%
2021-04-15,2,0,1,1,-0.7355,4.9603,2.0412,-24834.4468,3351906.0584,2351906.0584,235.1906,-8.4985,False,"000980,002021","众泰汽车,中捷资源",000980 众泰汽车 -2.93% | 002021 中捷资源 +1.45%
2021-04-19,2,0,1,1,0.5636,5.0070,1.5962,18892.9463,3370799.0047,2370799.0047,237.0799,-7.9827,True,"000408,002052","藏格矿业,同洲电子",000408 藏格矿业 +2.62% | 002052 同洲电子 -1.49%
2021-04-28,2,0,2,0,4.7439,5.0753,2.1028,159908.0964,3530707.1011,2530707.1011,253.0707,-3.6175,True,"000663,000980","永安林业,众泰汽车",000663 永安林业 +4.69% | 000980 众泰汽车 +4.80%
2021-04-30,2,0,2,0,4.7254,5.0340,1.2430,166840.9169,3697548.0180,2697548.0180,269.7548,0.0000,True,"000408,000980","藏格矿业,众泰汽车",000408 藏格矿业 +4.70% | 000980 众泰汽车 +4.75%
2021-05-06,2,0,2,0,3.7586,5.0144,1.0792,138976.0340,3836524.0521,2836524.0521,283.6524,0.0000,True,"000408,000890","藏格矿业,法尔胜",000408 藏格矿业 +4.69% | 000890 法尔胜 +2.83%
2021-05-07,2,0,2,0,4.3569,4.9691,1.4858,167152.0871,4003676.1392,3003676.1392,300.3676,0.0000,True,"000422,000572","湖北宜化,海马汽车",000422 湖北宜化 +4.01% | 000572 海马汽车 +4.70%
2021-05-10,2,0,2,0,1.9221,4.9878,1.3081,76954.4085,4080630.5476,3080630.5476,308.0631,0.0000,True,"000707,002052","双环科技,同洲电子",000707 双环科技 +3.60% | 002052 同洲电子 +0.24%
2021-05-11,2,0,0,2,-0.4640,5.0754,1.6187,-18933.9381,4061696.6096,3061696.6096,306.1697,-0.4640,False,"000981,002072","山子高科,凯瑞德",000981 山子高科 -0.84% | 002072 凯瑞德 -0.09%
2021-05-12,2,0,1,1,-0.3172,5.0203,1.2542,-12885.6837,4048810.9259,3048810.9259,304.8811,-0.7798,False,"000572,000980","海马汽车,众泰汽车",000572 海马汽车 +4.66% | 000980 众泰汽车 -5.29%
2021-05-13,2,0,1,1,0.8467,4.9524,1.0517,34280.7687,4083091.6946,3083091.6946,308.3092,0.0000,True,"000410,000572","沈阳机床,海马汽车",000410 沈阳机床 +4.66% | 000572 海马汽车 -2.97%
2021-05-21,2,0,1,1,-1.1857,5.0278,1.4476,-48413.7631,4034677.9315,3034677.9315,303.4678,-1.1857,False,"000509,000980","华塑控股,众泰汽车",000509 华塑控股 +2.89% | 000980 众泰汽车 -5.26%
2021-05-24,2,0,1,1,1.3293,4.8382,1.1476,53634.0995,4088312.0310,3088312.0310,308.8312,0.0000,True,"000572,002086","海马汽车,东方海洋",000572 海马汽车 +2.96% | 002086 东方海洋 -0.30%
2021-05-28,2,0,2,0,3.6680,5.2273,1.5608,149958.0135,4238270.0445,3238270.0445,323.8270,0.0000,True,"000663,000962","永安林业,东方钽业",000663 永安林业 +4.73% | 000962 东方钽业 +2.61%
2021-05-31,2,0,2,0,4.0105,5.0442,1.4975,169975.0610,4408245.1055,3408245.1055,340.8245,0.0000,True,"000525,002072","红太阳,凯瑞德",000525 红太阳 +4.74% | 002072 凯瑞德 +3.28%
2021-06-01,2,0,2,0,3.6722,5.0399,1.3419,161878.7945,4570123.8999,3570123.8999,357.0124,0.0000,True,"000525,000663","红太阳,永安林业",000525 红太阳 +4.77% | 000663 永安林业 +2.58%
2021-06-04,2,0,1,1,1.5721,5.0063,1.5055,71845.7579,4641969.6579,3641969.6579,364.1970,0.0000,True,"000422,002072","湖北宜化,凯瑞德",000422 湖北宜化 +4.79% | 002072 凯瑞德 -1.64%
2021-06-07,2,0,2,0,2.9683,5.1375,1.8370,137788.8812,4779758.5391,3779758.5391,377.9759,0.0000,True,"000523,000707","红棉股份,双环科技",000523 红棉股份 +4.83% | 000707 双环科技 +1.11%
2021-06-08,2,0,0,2,-3.0570,5.0683,2.4218,-146116.7126,4633641.8266,3633641.8266,363.3642,-3.0570,False,"000422,000523","湖北宜化,红棉股份",000422 湖北宜化 -0.94% | 000523 红棉股份 -5.18%
2021-06-09,2,0,2,0,4.6974,4.9746,1.7851,217661.1633,4851302.9898,3851302.9898,385.1303,0.0000,True,"000707,000980","双环科技,众泰汽车",000707 双环科技 +4.67% | 000980 众泰汽车 +4.73%
2021-06-10,2,0,1,1,-0.1647,4.9657,1.6438,-7987.7537,4843315.2361,3843315.2361,384.3315,-0.1647,False,"000410,000707","沈阳机床,双环科技",000410 沈阳机床 -0.98% | 000707 双环科技 +0.65%
2021-06-11,2,0,0,2,-2.2480,4.9676,1.5219,-108879.6675,4734435.5686,3734435.5686,373.4436,-2.4090,False,"000663,002021","永安林业,中捷资源",000663 永安林业 -1.37% | 002021 中捷资源 -3.13%
2021-06-15,2,0,0,2,-5.3693,5.0609,2.1001,-254205.1496,4480230.4190,3480230.4190,348.0230,-7.6489,False,"000509,000980","华塑控股,众泰汽车",000509 华塑控股 -5.45% | 000980 众泰汽车 -5.28%
2021-06-17,2,0,2,0,2.3570,5.0761,1.4890,105599.2474,4585829.6665,3585829.6665,358.5830,-5.4722,True,"000980,000981","众泰汽车,山子高科",000980 众泰汽车 +4.53% | 000981 山子高科 +0.18%
2021-06-18,2,0,2,0,3.1794,5.0763,1.5208,145801.0815,4731630.7480,3731630.7480,373.1631,-2.4668,True,"000802,002058","北京文化,威尔泰",000802 北京文化 +4.78% | 002058 威尔泰 +1.58%
2021-06-21,2,0,1,1,1.2275,5.0798,1.3535,58079.4675,4789710.2155,3789710.2155,378.9710,-1.2696,True,"000576,000802","甘化科工,北京文化",000576 甘化科工 -2.30% | 000802 北京文化 +4.75%
2021-06-23,2,0,0,2,-2.0856,5.0939,1.8192,-99895.7050,4689814.5105,3689814.5105,368.9815,-3.3288,False,"000007,000509","全新好,华塑控股",000007 全新好 -0.80% | 000509 华塑控股 -3.37%
2021-06-24,2,0,1,1,1.5827,4.9619,1.2133,74226.4469,4764040.9574,3764040.9574,376.4041,-1.7987,True,"000707,000802","双环科技,北京文化",000707 双环科技 +4.70% | 000802 北京文化 -1.53%
2021-06-25,2,0,1,1,1.9298,5.0714,1.5350,91935.0417,4855975.9991,3855975.9991,385.5976,0.0000,True,"000663,002021","永安林业,中捷资源",000663 永安林业 +4.61% | 002021 中捷资源 -0.75%
2021-06-29,2,0,0,2,-3.6062,5.1733,1.6914,-175117.1245,4680858.8746,3680858.8746,368.0859,-3.6062,False,"000619,000980","海螺新材,众泰汽车",000619 海螺新材 -1.98% | 000980 众泰汽车 -5.23%
2021-07-05,2,0,1,1,-0.9607,4.9804,1.6114,-44967.0336,4635891.8410,3635891.8410,363.5892,-4.5322,False,"000525,002058","红太阳,威尔泰",000525 红太阳 +1.19% | 002058 威尔泰 -3.11%
2021-07-07,2,0,2,0,4.7381,4.9636,1.4799,219654.7653,4855546.6064,3855546.6064,385.5547,-0.0088,True,"000007,000663","全新好,永安林业",000007 全新好 +4.81% | 000663 永安林业 +4.67%
2021-07-08,2,0,0,2,-0.8420,5.0528,1.3550,-40883.9656,4814662.6408,3814662.6408,381.4663,-0.8508,False,"000523,002021","红棉股份,中捷资源",000523 红棉股份 -1.38% | 002021 中捷资源 -0.30%
2021-07-09,2,0,2,0,3.6950,4.9683,1.0826,177900.1496,4992562.7903,3992562.7903,399.2563,0.0000,True,"000802,000980","北京文化,众泰汽车",000802 北京文化 +2.68% | 000980 众泰汽车 +4.71%
2021-07-14,2,0,0,2,-0.4587,5.0880,1.4136,-22902.3912,4969660.3991,3969660.3991,396.9660,-0.4587,False,"000509,001207","华塑控股,联科科技",000509 华塑控股 -0.62% | 001207 联科科技 -0.30%
2021-07-20,2,0,2,0,3.3464,5.0819,1.4030,166306.6445,5135967.0436,4135967.0436,413.5967,0.0000,True,"000523,000707","红棉股份,双环科技",000523 红棉股份 +2.00% | 000707 双环科技 +4.69%
2021-08-02,2,0,2,0,1.7857,5.0044,2.0478,91713.7599,5227680.8035,4227680.8035,422.7681,0.0000,True,"002060,002072","广东建工,凯瑞德",002060 广东建工 +3.29% | 002072 凯瑞德 +0.28%
2021-08-03,2,0,2,0,2.6368,5.1184,1.2874,137844.8891,5365525.6926,4365525.6926,436.5526,0.0000,True,"000403,000980","派林生物,众泰汽车",000403 派林生物 +0.50% | 000980 众泰汽车 +4.77%
2021-08-10,2,0,2,0,4.3253,5.0228,2.8239,232072.8556,5597598.5483,4597598.5483,459.7599,0.0000,True,"000707,000997","双环科技,新 大 陆",000707 双环科技 +4.65% | 000997 新 大 陆 +4.00%
2021-08-11,2,0,0,2,-0.3688,4.9813,1.6182,-20642.5805,5576955.9677,4576955.9677,457.6956,-0.3688,False,"000410,000663","沈阳机床,永安林业",000410 沈阳机床 -0.53% | 000663 永安林业 -0.21%
2021-08-13,2,0,1,1,0.0853,4.8275,1.2876,4759.8679,5581715.8357,4581715.8357,458.1716,-0.2837,True,"002072,002098","凯瑞德,浔兴股份",002072 凯瑞德 +2.22% | 002098 浔兴股份 -2.05%
2021-08-18,2,0,0,2,-2.8928,5.0569,1.4479,-161468.6019,5420247.2338,4420247.2338,442.0247,-3.1683,False,"000523,000707","红棉股份,双环科技",000523 红棉股份 -0.53% | 000707 双环科技 -5.26%
2021-08-20,2,0,2,0,4.6568,5.1012,1.4162,252410.9578,5672658.1916,4672658.1916,467.2658,0.0000,True,"000410,000981","沈阳机床,山子高科",000410 沈阳机床 +4.66% | 000981 山子高科 +4.65%
2021-08-25,2,0,1,1,0.5431,5.0508,2.2608,30809.2316,5703467.4232,4703467.4232,470.3467,0.0000,True,"000410,000802","沈阳机床,北京文化",000410 沈阳机床 +1.84% | 000802 北京文化 -0.76%
2021-08-26,2,0,1,1,1.7897,5.1066,1.3363,102076.4416,5805543.8648,4805543.8648,480.5544,0.0000,True,"000509,002052","华塑控股,同洲电子",000509 华塑控股 -0.95% | 002052 同洲电子 +4.53%
2021-08-27,2,0,2,0,1.2409,5.1258,1.8510,72040.6048,5877584.4696,4877584.4696,487.7584,0.0000,True,"000948,002021","南天信息,中捷资源",000948 南天信息 +0.90% | 002021 中捷资源 +1.58%
2021-08-31,2,0,1,1,1.9785,5.1882,1.7310,116286.5683,5993871.0379,4993871.0379,499.3871,0.0000,True,"000525,000708","红太阳,中信特钢",000525 红太阳 +4.69% | 000708 中信特钢 -0.73%
2021-09-02,2,0,1,1,-0.1946,5.0976,1.1045,-11663.5981,5982207.4398,4982207.4398,498.2207,-0.1946,False,"000707,000981","双环科技,山子高科",000707 双环科技 +0.66% | 000981 山子高科 -1.05%
2021-09-06,2,0,0,2,-1.3484,4.9899,1.6237,-80663.3132,5901544.1266,4901544.1266,490.1544,-1.5404,False,"001914,002072","招商积余,凯瑞德",001914 招商积余 -0.30% | 002072 凯瑞德 -2.40%
2021-09-09,2,0,0,2,-0.6690,5.0967,1.4350,-39481.5480,5862062.5786,4862062.5786,486.2063,-2.1991,False,"000410,000564","沈阳机床,供销大集",000410 沈阳机床 -1.04% | 000564 供销大集 -0.30%
2021-09-13,2,0,2,0,4.5417,4.9801,1.2709,266236.0082,6128298.5868,5128298.5868,512.8299,0.0000,True,"000707,000981","双环科技,山子高科",000707 双环科技 +4.69% | 000981 山子高科 +4.39%
2021-09-14,2,0,1,1,0.6837,5.1097,1.0854,41899.7457,6170198.3326,5170198.3326,517.0198,0.0000,True,"000571,002052","新大洲A,同洲电子",000571 新大洲A -3.16% | 002052 同洲电子 +4.52%
2021-09-15,2,0,1,1,0.8743,5.2770,1.6352,53946.0465,6224144.3790,5224144.3790,522.4144,0.0000,True,"000525,002088","红太阳,鲁阳节能",000525 红太阳 -2.71% | 002088 鲁阳节能 +4.45%
2021-09-22,2,0,0,2,-2.5302,5.2143,1.3050,-157483.3974,6066660.9816,5066660.9816,506.6661,-2.5302,False,"000881,000980","中广核技,众泰汽车",000881 中广核技 -2.21% | 000980 众泰汽车 -2.85%
2021-09-24,2,0,1,1,-0.0241,4.9100,1.7638,-1459.9641,6065201.0175,5065201.0175,506.5201,-2.5537,False,"000007,000564","全新好,供销大集",000007 全新好 +3.58% | 000564 供销大集 -3.62%
2021-10-08,2,0,1,1,0.1237,5.0727,1.3611,7504.4013,6072705.4187,5072705.4187,507.2705,-2.4331,True,"000571,000702","新大洲A,正虹科技",000571 新大洲A -0.30% | 000702 正虹科技 +0.55%
2021-10-11,2,0,1,1,-1.3611,5.0153,1.9832,-82656.1252,5990049.2935,4990049.2935,499.0049,-3.7611,False,"000802,002052","北京文化,同洲电子",000802 北京文化 -2.83% | 002052 同洲电子 +0.10%
